provincia;municipio;distrito;seccion;mesa;apellido_desde;apellido_hasta;nombre_colegio;direccion
ZARAGOZA;TORREHERMOSA;1;1;U;A;Z;AYUNTAMIENTO;CALLE FUENTE S/N
ZARAGOZA;TORRELAPAJA;1;1;U;A;Z;EDIFICIO MUNICIPAL;CALLE MAYOR 6
ZARAGOZA;TORRELLAS;1;1;U;A;Z;ANTIGUAS ESCUELAS;CALLE MANUELA BLASCO 8
ZARAGOZA;TORRES DE BERRELLEN;1;1;A;A;K;ESCUELA INFANTIL MUNICIPAL;CALLE TENOR FLETA 4
ZARAGOZA;TORRES DE BERRELLEN;1;1;B;L;Z;ESCUELA INFANTIL MUNICIPAL;CALLE TENOR FLETA 4
ZARAGOZA;TORRIJO DE LA CAADA;1;1;U;A;Z;CONSULTORIO MEDICO;CALLE LAVADERO 2
ZARAGOZA;TOSOS;1;1;U;A;Z;AYUNTAMIENTO;CALLE MAYOR 37
ZARAGOZA;TRASMOZ;1;1;U;A;Z;CENTRO SOCIAL POLIVALENTE;CALLE AFUERAS S/N
ZARAGOZA;TRASOBARES;1;1;U;A;Z;CASA CONSISTORIAL;PLAZA MAYOR 1
ZARAGOZA;UNCASTILLO;1;1;U;A;Z;CENTRO DE DIA;AVDA SANTIAGO RAMON Y CAJAL 22
ZARAGOZA;UNDUES DE LERDA;1;1;U;A;Z;LUDOTECA MUNICIPAL;CALLE PRADO 1
ZARAGOZA;URREA DE JALON;1;1;U;A;Z;CENTRO POLIVALENTE;CALLE BARRANCO 5
ZARAGOZA;URRIES;1;1;U;A;Z;CENTRO SOCIOCULTURAL EL CALABOZO;CALLE HERRERIA S/N
ZARAGOZA;USED;1;1;U;A;Z;AYUNTAMIENTO - CASA DE CULTURA;PLAZA ESPAA 2
ZARAGOZA;UTEBO;1;1;A;A;F;CASA DE ASOCIACIONES;CALLE JOAQUIN COSTA 21
ZARAGOZA;UTEBO;1;1;B;G;M;CASA DE ASOCIACIONES;CALLE JOAQUIN COSTA 21
ZARAGOZA;UTEBO;1;1;C;N;Z;CASA DE ASOCIACIONES;CALLE JOAQUIN COSTA 21
ZARAGOZA;UTEBO;1;2;A;A;K;COLEGIO EUROPA;CALLE TENERIFE S/N
ZARAGOZA;UTEBO;1;2;B;L;Z;COLEGIO EUROPA;CALLE TENERIFE S/N
ZARAGOZA;UTEBO;1;3;A;A;F;EDIFICIO POLIFUNCIONAL;AVDA NAVARRA 12
ZARAGOZA;UTEBO;1;3;B;G;M;EDIFICIO POLIFUNCIONAL;AVDA NAVARRA 12
ZARAGOZA;UTEBO;1;3;C;N;Z;EDIFICIO POLIFUNCIONAL;AVDA NAVARRA 12
ZARAGOZA;UTEBO;1;4;A;A;K;EDIFICIO POLIFUNCIONAL;AVDA NAVARRA 12
ZARAGOZA;UTEBO;1;4;B;L;Z;EDIFICIO POLIFUNCIONAL;AVDA NAVARRA 12
ZARAGOZA;UTEBO;1;5;U;A;Z;CENTRO JOVEN DE MALPICA;PQUE COLLARADA S/N
ZARAGOZA;UTEBO;1;6;A;A;K;CENTRO JOVEN DE MALPICA;PQUE COLLARADA S/N
ZARAGOZA;UTEBO;1;6;B;L;Z;CENTRO JOVEN DE MALPICA;PQUE COLLARADA S/N
ZARAGOZA;UTEBO;1;7;A;A;K;COLEGIO OCTAVUS;CALLE PABLO RUIZ PICASSO 9
ZARAGOZA;UTEBO;1;7;B;L;Z;COLEGIO OCTAVUS;CALLE PABLO RUIZ PICASSO 9
ZARAGOZA;UTEBO;1;8;A;A;K;COLEGIO EUROPA;CALLE TENERIFE S/N
ZARAGOZA;UTEBO;1;8;B;L;Z;COLEGIO EUROPA;CALLE TENERIFE S/N
ZARAGOZA;UTEBO;1;9;A;A;K;CENTRO JOVEN DE MALPICA;PQUE COLLARADA S/N
ZARAGOZA;UTEBO;1;9;B;L;Z;CENTRO JOVEN DE MALPICA;PQUE COLLARADA S/N
ZARAGOZA;UTEBO;1;10;A;A;K;CASA DE ASOCIACIONES;CALLE JOAQUIN COSTA 21
ZARAGOZA;UTEBO;1;10;B;L;Z;CASA DE ASOCIACIONES;CALLE JOAQUIN COSTA 21
ZARAGOZA;UTEBO;1;11;A;A;K;COLEGIO OCTAVUS;CALLE PABLO RUIZ PICASSO 9
ZARAGOZA;UTEBO;1;11;B;L;Z;COLEGIO OCTAVUS;CALLE PABLO RUIZ PICASSO 9
ZARAGOZA;VALDEHORNA;1;1;U;A;Z;AYUNTAMIENTO;PLAZA MAYOR S/N
ZARAGOZA;VAL DE SAN MARTIN;1;1;U;A;Z;LOCAL CULTURAL AYUNTAMIENTO;CALLE ALTA 1
ZARAGOZA;VALMADRID;1;1;U;A;Z;LOCAL SOCIO-CULTURAL;CALLE IGLESIA 9
ZARAGOZA;VALPALMAS;1;1;U;A;Z;AYUNTAMIENTO;CALLE IGLESIA 13
ZARAGOZA;VALTORRES;1;1;U;A;Z;CASA CONSISTORIAL;CALLE MAYOR 1
ZARAGOZA;VELILLA DE EBRO;1;1;U;A;Z;AULA DE ADULTOS;CALLE HUERTOS (LOS) 18
ZARAGOZA;VELILLA DE JILOCA;1;1;U;A;Z;EDIFICIO DEL AYUNTAMIENTO;PLAZA ESPAA 1
ZARAGOZA;VERA DE MONCAYO;1;1;U;A;Z;SALON MUNICIPAL;CALLE PITO S/N
ZARAGOZA;VIERLAS;1;1;U;A;Z;CONSULTORIO MEDICO;CALLE HORNO S/N
ZARAGOZA;VILUEA (LA);1;1;U;A;Z;CASA CONSISTORIAL;CALLE VIGAS 15
ZARAGOZA;VILLADOZ;1;1;U;A;Z;PABELLON MUNICIPAL;CALLE ACEQUIA 2
ZARAGOZA;VILLAFELICHE;1;1;U;A;Z;AYUNTAMIENTO - SALON DE ACTOS;PLAZA IGLESIA 8
ZARAGOZA;VILLAFRANCA DE EBRO;1;1;U;A;Z;SALON DE PLENOS DEL AYUNTAMIENTO;PLAZA ESPAA 1
ZARAGOZA;VILLALBA DE PEREJIL;1;1;U;A;Z;ASOCIACION TERCERA EDAD;CALLE FRANCISCO RIVAS S/N
ZARAGOZA;VILLALENGUA;1;1;U;A;Z;C.R.A. EL MIRADOR AULA 1» DERECHA;PLAZA MAYOR 16
ZARAGOZA;VILLANUEVA DE GALLEGO;1;1;A;A;F;COLEGIO P.P. PRADILLA-PRIMARIA;CALLE PIRINEOS 10
ZARAGOZA;VILLANUEVA DE GALLEGO;1;1;B;G;M;COLEGIO P.P. PRADILLA-PRIMARIA;CALLE PIRINEOS 10
ZARAGOZA;VILLANUEVA DE GALLEGO;1;1;C;N;Z;COLEGIO P.P. PRADILLA-PRIMARIA;CALLE PIRINEOS 10
ZARAGOZA;VILLANUEVA DE GALLEGO;1;2;A;A;L;AYUNTAMIENTO;PLAZA ESPAA 1
ZARAGOZA;VILLANUEVA DE GALLEGO;1;2;B;M;Z;AYUNTAMIENTO;PLAZA ESPAA 1
ZARAGOZA;VILLANUEVA DE GALLEGO;1;3;A;A;K;COLEGIO P.P. PRADILLA-INFANTIL;CALLE PIRINEOS 10
ZARAGOZA;VILLANUEVA DE GALLEGO;1;3;B;L;Z;COLEGIO P.P. PRADILLA-INFANTIL;CALLE PIRINEOS 10
ZARAGOZA;VILLANUEVA DE JILOCA;1;1;U;A;Z;BAJOS AYUNTAMIENTO;PLAZA CONSTITUCION (DE LA) S/N
ZARAGOZA;VILLANUEVA DE HUERVA;1;1;U;A;Z;AYUNTAMIENTO;CALLE SAN ANTON 1
ZARAGOZA;VILLAR DE LOS NAVARROS;1;1;U;A;Z;SALON ACTOS DE LA CASA CONSISTORIAL;CALLE OBISPO GALINDO 1
ZARAGOZA;VILLARREAL DE HUERVA;1;1;U;A;Z;SALA MULTIUSOS;CALLE ENMEDIO 26
ZARAGOZA;VILLARROYA DE LA SIERRA;1;1;U;A;Z;SALON DE PLENOS DEL AYUNTAMIENTO;PLAZA MAYOR 1
ZARAGOZA;VILLARROYA DEL CAMPO;1;1;U;A;Z;CENTRO CULTURAL;PLAZA ESPAA 1
ZARAGOZA;VISTABELLA;1;1;U;A;Z;AYUNTAMIENTO;CALLE MAYOR 35
ZARAGOZA;ZAIDA (LA);1;1;U;A;Z;CENTRO CULTURAL ADIAZAL;AVDA ZARAGOZA 54
ZARAGOZA;ZARAGOZA;1;1;A;A;K;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;1;B;L;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;2;A;A;K;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;2;B;L;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;3;U;A;Z;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;4;A;A;K;C.E.I.P. TENERIAS;CALLE COSO 214
ZARAGOZA;ZARAGOZA;1;4;B;L;Z;C.E.I.P. TENERIAS;CALLE COSO 214
ZARAGOZA;ZARAGOZA;1;5;A;A;K;C.E.I.P. TENERIAS;CALLE COSO 214
ZARAGOZA;ZARAGOZA;1;5;B;L;Z;C.E.I.P. TENERIAS;CALLE COSO 214
ZARAGOZA;ZARAGOZA;1;6;U;A;Z;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;8;A;A;I;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;8;B;J;Z;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;9;A;A;K;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;9;B;L;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;12;U;A;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;15;A;A;K;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;15;B;L;Z;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;17;U;A;Z;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;19;A;A;K;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;1;19;B;L;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;1;20;A;A;K;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;1;20;B;L;Z;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;1;21;A;A;K;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;21;B;L;Z;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;23;A;A;K;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;23;B;L;Z;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;24;A;A;K;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;1;24;B;L;Z;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;1;25;A;A;K;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;1;25;B;L;Z;CENTRO DE CONVIVENCIA PARA MAYORES LUIS BUUEL;PLAZA SANTO DOMINGO 15
ZARAGOZA;ZARAGOZA;1;26;U;A;Z;C.E.I.P. SANTO DOMINGO;CALLE PREDICADORES 60
ZARAGOZA;ZARAGOZA;1;27;A;A;K;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;27;B;L;Z;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;30;A;A;K;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;30;B;L;Z;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;31;A;A;K;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;31;B;L;Z;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;32;A;A;K;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;32;B;L;Z;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;1;33;A;A;K;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;33;B;L;Z;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;34;A;A;K;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;1;34;B;L;Z;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;1;36;A;A;K;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;36;B;L;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;38;A;A;K;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;1;38;B;L;Z;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;1;39;A;A;K;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;39;B;L;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;40;U;A;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;41;A;A;K;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;41;B;L;Z;CASA CONSISTORIAL AYTO. ZARAGOZA;PLAZA PILAR (DEL) 18
ZARAGOZA;ZARAGOZA;1;43;A;A;K;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;1;43;B;L;Z;I.E.S. PEDRO DE LUNA;CALLE UNIVERSIDAD 2
ZARAGOZA;ZARAGOZA;2;1;A;A;K;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;2;1;B;L;Z;COLEGIO ESCOLAPIAS CALASANZ;CALLE TENIENTE CORONEL VALENZUELA 2
ZARAGOZA;ZARAGOZA;2;2;U;A;Z;C.E.I.P. GASCON Y MARIN;PLAZA SITIOS (LOS) 4
ZARAGOZA;ZARAGOZA;2;3;U;A;Z;C.E.I.P. GASCON Y MARIN;PLAZA SITIOS (LOS) 4
ZARAGOZA;ZARAGOZA;2;4;A;A;K;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;4;B;L;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;5;U;A;Z;C.E.I.P. GASCON Y MARIN;PLAZA SITIOS (LOS) 4
ZARAGOZA;ZARAGOZA;2;6;A;A;K;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;6;B;L;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;8;A;A;K;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;8;B;L;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;9;A;A;K;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;9;B;L;Z;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;10;A;A;K;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;10;B;L;Z;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;12;A;A;K;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;2;12;B;L;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;2;13;A;A;K;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;13;B;L;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;14;A;A;K;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;2;14;B;L;Z;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;2;15;U;A;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;17;U;A;Z;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;2;18;A;A;K;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;18;B;L;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;19;A;A;L;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;19;B;M;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;20;A;A;K;COLEGIO MONTESSORI;CALLE LAGASCA 25
ZARAGOZA;ZARAGOZA;2;20;B;L;Z;COLEGIO MONTESSORI;CALLE LAGASCA 25
ZARAGOZA;ZARAGOZA;2;21;U;A;Z;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;2;22;A;A;L;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;22;B;M;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;23;A;A;K;COLEGIO MONTESSORI;CALLE LAGASCA 25
ZARAGOZA;ZARAGOZA;2;23;B;L;Z;COLEGIO MONTESSORI;CALLE LAGASCA 25
ZARAGOZA;ZARAGOZA;2;24;U;A;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;25;A;A;K;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;25;B;L;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;26;A;A;K;C.E.I.P. GASCON Y MARIN;PLAZA SITIOS (LOS) 4
ZARAGOZA;ZARAGOZA;2;26;B;L;Z;C.E.I.P. GASCON Y MARIN;PLAZA SITIOS (LOS) 4
ZARAGOZA;ZARAGOZA;2;27;U;A;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;28;U;A;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;29;U;A;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;30;U;A;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;31;U;A;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;32;A;A;K;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;32;B;L;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;33;A;A;L;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;33;B;M;Z;FACULTAD DE ECONOMIA Y EMPRESA;CALLE DOCTOR CERRADA 1
ZARAGOZA;ZARAGOZA;2;35;A;A;K;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;2;35;B;L;Z;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;2;36;U;A;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;37;A;A;K;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;2;37;B;L;Z;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;2;38;A;A;K;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;2;38;B;L;Z;COLEGIO SAN AGUSTIN;CMNO TORRES (LAS) 79
ZARAGOZA;ZARAGOZA;2;40;A;A;K;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;2;40;B;L;Z;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;2;42;U;A;Z;COLEGIO CANTIN Y GAMBOA;CALLE MORET 4
ZARAGOZA;ZARAGOZA;2;45;A;A;K;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;2;45;B;L;Z;I.E.S. MEDINA ALBAIDA;CALLE POMARON HERRANZ 4
ZARAGOZA;ZARAGOZA;2;46;A;A;K;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;2;46;B;L;Z;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;2;47;U;A;Z;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;48;U;A;Z;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;49;U;A;Z;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;2;50;A;A;K;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;2;50;B;L;Z;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;2;51;A;A;L;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;2;51;B;M;Z;C.E.I.P. SAN JOSE DE CALASANZ;CALLE EDUARDO HERNAZ 43
ZARAGOZA;ZARAGOZA;2;52;U;A;Z;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;2;53;A;A;K;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;2;53;B;L;Z;C.E.I.P. MIRAFLORES;PQUE MIRAFLORES 1
ZARAGOZA;ZARAGOZA;3;1;U;A;Z;I.E.S. RAMON Y CAJAL;CALLE RAMON PIGNATELLI 102
ZARAGOZA;ZARAGOZA;3;2;U;A;Z;C.E.I.P. JOAQUIN COSTA;PASEO MARIA AGUSTIN 41
ZARAGOZA;ZARAGOZA;3;3;A;A;K;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;3;B;L;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;4;A;A;K;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;4;B;L;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;5;A;A;K;ESPACIO JOVEN BALTASAR GRACIAN;CALLE FRANCO Y LOPEZ 4
ZARAGOZA;ZARAGOZA;3;5;B;L;Z;ESPACIO JOVEN BALTASAR GRACIAN;CALLE FRANCO Y LOPEZ 4
ZARAGOZA;ZARAGOZA;3;7;U;A;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;8;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;8;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;9;A;A;K;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;9;B;L;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;11;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;11;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;12;U;A;Z;ESPACIO JOVEN BALTASAR GRACIAN;CALLE FRANCO Y LOPEZ 4
ZARAGOZA;ZARAGOZA;3;14;U;A;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;15;U;A;Z;I.E.S. EL PORTILLO;CALLE JUAN XXIII 3
ZARAGOZA;ZARAGOZA;3;16;A;A;K;I.E.S. EL PORTILLO;CALLE JUAN XXIII 3
ZARAGOZA;ZARAGOZA;3;16;B;L;Z;I.E.S. EL PORTILLO;CALLE JUAN XXIII 3
ZARAGOZA;ZARAGOZA;3;17;A;A;K;C.E.I.P. EMILIO MORENO CALVETE;PASEO CALANDA 13
ZARAGOZA;ZARAGOZA;3;17;B;L;Z;C.E.I.P. EMILIO MORENO CALVETE;PASEO CALANDA 13
ZARAGOZA;ZARAGOZA;3;18;A;A;K;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
